id,createdAt,updatedAt,sourceId,timestamp,description,value,currency,type,transactionConfirmed,predictedClassification,actualClassification,company,linkedTransaction,sourceClassification,bankAccount,merchant,isNegative,linkedUser,associatedDataImport,balancingAccount,deleted,linkedPayment,openingDepreciation,source,associatedPayrun,associatedEmployee,sourceConnection,sourceTimestamp,normalisedTransactionId
clrhupp3n01ti01s6djuy653x,2024-01-17 14:01:21.665,2024-01-17 14:01:21.665,clreup9vg000f01s6enc7628f-QXGGGGGGGVKMORIGINAL,2023-04-18 00:00:00,NULL,2.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGVKMORIGINAL
clrhupp3n01tj01s6equvc4yk,2024-01-17 14:01:21.664,2024-01-17 14:01:21.664,clreup9vg000f01s6enc7628f-QXGGGGGGGVC5ORIGINAL,2023-04-17 00:00:00,NULL,6.100000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGVC5ORIGINAL
clrhupp3n01tk01s6eucw7v2w,2024-01-17 14:01:21.673,2024-01-17 14:01:21.673,clreup9vg000f01s6enc7628f-QPGGGGGGGVEJORIGINAL,2023-04-17 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGVEJORIGINAL
clrhupp3n01tl01s611ps9o7t,2024-01-17 14:01:21.721,2024-01-17 14:01:21.721,clreup9vg000f01s6enc7628f-QPGGGGGGGVEVORIGINAL,2023-04-17 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGVEVORIGINAL
clrhupp3o01tm01s6aq202m69,2024-01-17 14:01:21.693,2024-01-17 14:01:21.693,clreup9vg000f01s6enc7628f-QPGGGGGGGVEUORIGINAL,2023-04-17 00:00:00,NULL,1.110000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGVEUORIGINAL
clrhupp3o01tn01s6b8do9z3l,2024-01-17 14:01:21.678,2024-01-17 14:01:21.678,clreup9vg000f01s6enc7628f-QPGGGGGGGVEBORIGINAL,2023-04-17 00:00:00,NULL,1.110000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGVEBORIGINAL
clrhupp3o01to01s6aolq8o43,2024-01-17 14:01:21.694,2024-01-17 14:01:21.694,clreup9vg000f01s6enc7628f-QXGGGGGGG3FWORIGINAL,2023-04-14 00:00:00,NULL,1.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG3FWORIGINAL
clrhupp3o01tp01s68v9tdxzm,2024-01-17 14:01:21.717,2024-01-17 14:01:21.717,clreup9vg000f01s6enc7628f-QPGGGGGGG3TDORIGINAL,2023-04-14 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGG3TDORIGINAL
clrhupp3o01tq01s6hh6o7azi,2024-01-17 14:01:21.668,2024-01-17 14:01:21.668,clreup9vg000f01s6enc7628f-QXGGGGGGG31CORIGINAL,2023-04-14 00:00:00,NULL,5.800000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG31CORIGINAL
clrhupp3o01tr01s6hw33f8ug,2024-01-17 14:01:21.825,2024-01-17 14:01:21.825,clreup9vg000f01s6enc7628f-QPGGGGGGG3WAORIGINAL,2023-04-14 00:00:00,NULL,11.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGG3WAORIGINAL
clrhupp3o01ts01s60j8tellm,2024-01-17 14:01:22.255,2024-01-17 14:01:22.255,clreup9vg000f01s6enc7628f-QXGGGGGGG39LORIGINAL,2023-04-13 00:00:00,NULL,7.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG39LORIGINAL
clrhupp3o01tt01s66s3ddx7s,2024-01-17 14:01:22.587,2024-01-17 14:01:22.587,clreup9vg000f01s6enc7628f-QPGGGGGGG38SORIGINAL,2023-04-11 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGG38SORIGINAL
clrhupp3o01tu01s6cwba1fig,2024-01-17 14:01:21.755,2024-01-17 14:01:21.755,clreup9vg000f01s6enc7628f-QPGGGGGGG38YORIGINAL,2023-04-11 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGG38YORIGINAL
clrhupp3o01tv01s6ell038dt,2024-01-17 14:01:21.663,2024-01-17 14:01:21.663,clreup9vg000f01s6enc7628f-QXGGGGGGG3NGORIGINAL,2023-04-10 00:00:00,NULL,4.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG3NGORIGINAL
clrhupp3o01tw01s6f6lhda2e,2024-01-17 14:01:22.589,2024-01-17 14:01:22.589,clreup9vg000f01s6enc7628f-QPGGGGGGG34XREVERSAL,2023-04-10 00:00:00,NULL,2.000000000000000000000000000000,AUD,CREDIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,false,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGG34XREVERSAL
clrhupp3p01tx01s6er9y4c3p,2024-01-17 14:01:22.285,2024-01-17 14:01:22.285,clreup9vg000f01s6enc7628f-QPGGGGGGG34XORIGINAL,2023-04-10 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGG34XORIGINAL
clrhupp3p01ty01s608h84z6a,2024-01-17 14:01:21.822,2024-01-17 14:01:21.822,clreup9vg000f01s6enc7628f-QXGGGGGGG3LQORIGINAL,2023-04-07 00:00:00,NULL,8.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG3LQORIGINAL
clrhupp3p01tz01s6hvs50urk,2024-01-17 14:01:21.878,2024-01-17 14:01:21.878,clreup9vg000f01s6enc7628f-QXGGGGGGG3D3ORIGINAL,2023-04-03 00:00:00,NULL,6.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG3D3ORIGINAL
clrhupp3p01u001s66klp159j,2024-01-17 14:01:22.44,2024-01-17 14:01:22.44,clreup9vg000f01s6enc7628f-QXGGGGGGG3GRORIGINAL,2023-03-31 00:00:00,NULL,5.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG3GRORIGINAL
clrhupp3p01u101s6hsdy6w09,2024-01-17 14:01:21.858,2024-01-17 14:01:21.858,clreup9vg000f01s6enc7628f-QXGGGGGGGWVDORIGINAL,2023-03-30 00:00:00,NULL,4.700000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWVDORIGINAL
clrhupp3p01u201s6dqa923md,2024-01-17 14:01:22.596,2024-01-17 14:01:22.596,clreup9vg000f01s6enc7628f-QXGGGGGGGWBSORIGINAL,2023-03-27 00:00:00,NULL,8.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWBSORIGINAL
clrhupp3p01u301s6dd1b930n,2024-01-17 14:01:21.723,2024-01-17 14:01:21.723,clreup9vg000f01s6enc7628f-QXGGGGGGGWT3ORIGINAL,2023-03-24 00:00:00,NULL,5.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWT3ORIGINAL
clrhupp3p01u401s60blb4hct,2024-01-17 14:01:21.686,2024-01-17 14:01:21.686,clreup9vg000f01s6enc7628f-QPGGGGGGGW18ORIGINAL,2023-03-24 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGW18ORIGINAL
clrhupp3p01u501s6g5pq24hv,2024-01-17 14:01:22.226,2024-01-17 14:01:22.226,clreup9vg000f01s6enc7628f-QPGGGGGGGW1NORIGINAL,2023-03-24 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGW1NORIGINAL
clrhupp3p01u601s6aqhm0dhn,2024-01-17 14:01:21.741,2024-01-17 14:01:21.741,clreup9vg000f01s6enc7628f-QPGGGGGGGW1ZORIGINAL,2023-03-24 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGW1ZORIGINAL
clrhupp3p01u701s60114eozi,2024-01-17 14:01:21.864,2024-01-17 14:01:21.864,clreup9vg000f01s6enc7628f-QPGGGGGGGW1MORIGINAL,2023-03-24 00:00:00,NULL,1.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGW1MORIGINAL
clrhupp3p01u801s67vmyecwi,2024-01-17 14:01:21.818,2024-01-17 14:01:21.818,clreup9vg000f01s6enc7628f-QXGGGGGGGWR1ORIGINAL,2023-03-23 00:00:00,NULL,6.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWR1ORIGINAL
clrhupp3p01u901s66xs4fkfd,2024-01-17 14:01:23.262,2024-01-17 14:01:23.262,clreup9vg000f01s6enc7628f-QXGGGGGGGW58ORIGINAL,2023-03-21 00:00:00,NULL,7.500000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGW58ORIGINAL
clrhupp3p01ua01s6gwt1da4o,2024-01-17 14:01:22.354,2024-01-17 14:01:22.354,clreup9vg000f01s6enc7628f-QXGGGGGGGWPZORIGINAL,2023-03-21 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWPZORIGINAL
clrhupp3p01ub01s61n6l2mab,2024-01-17 14:01:21.883,2024-01-17 14:01:21.883,clreup9vg000f01s6enc7628f-QXGGGGGGGWOLORIGINAL,2023-03-20 00:00:00,NULL,2.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWOLORIGINAL
clrhupp3p01uc01s60hwd9yg7,2024-01-17 14:01:22.396,2024-01-17 14:01:22.396,clreup9vg000f01s6enc7628f-QXGGGGGGGW8LORIGINAL,2023-03-20 00:00:00,NULL,1.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGW8LORIGINAL
clrhupp3p01ud01s65vpkf2mt,2024-01-17 14:01:22.617,2024-01-17 14:01:22.617,clreup9vg000f01s6enc7628f-QXGGGGGGGWZ6ORIGINAL,2023-03-16 00:00:00,NULL,3.900000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWZ6ORIGINAL
clrhupp3p01ue01s6hzre8kty,2024-01-17 14:01:22.293,2024-01-17 14:01:22.293,clreup9vg000f01s6enc7628f-QPGGGGGGGWMMORIGINAL,2023-03-16 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWMMORIGINAL
clrhupp3p01uf01s669vdd3ui,2024-01-17 14:01:21.916,2024-01-17 14:01:21.916,clreup9vg000f01s6enc7628f-QPGGGGGGGWMLORIGINAL,2023-03-16 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWMLORIGINAL
clrhupp3p01ug01s65keb8zwy,2024-01-17 14:01:21.873,2024-01-17 14:01:21.873,clreup9vg000f01s6enc7628f-QPGGGGGGGWMXORIGINAL,2023-03-16 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWMXORIGINAL
clrhupp3p01uh01s69zqj0vmy,2024-01-17 14:01:21.743,2024-01-17 14:01:21.743,clreup9vg000f01s6enc7628f-QPGGGGGGGWMCORIGINAL,2023-03-16 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWMCORIGINAL
clrhupp3p01ui01s64ihv9qky,2024-01-17 14:01:22.245,2024-01-17 14:01:22.245,clreup9vg000f01s6enc7628f-QPGGGGGGGWM7ORIGINAL,2023-03-16 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWM7ORIGINAL
clrhupp3p01uj01s63yw1a0pj,2024-01-17 14:01:22.014,2024-01-17 14:01:22.014,clreup9vg000f01s6enc7628f-QXGGGGGGGW2IORIGINAL,2023-03-15 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGW2IORIGINAL
clrhupp3p01uk01s67y53aixf,2024-01-17 14:01:22.375,2024-01-17 14:01:22.375,clreup9vg000f01s6enc7628f-QPGGGGGGGWXPORIGINAL,2023-03-15 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWXPORIGINAL
clrhupp3p01ul01s66edsc5cl,2024-01-17 14:01:22.016,2024-01-17 14:01:22.016,clreup9vg000f01s6enc7628f-QPGGGGGGGWXKORIGINAL,2023-03-15 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGWXKORIGINAL
clrhupp3p01um01s61ahj3t97,2024-01-17 14:01:21.873,2024-01-17 14:01:21.873,clreup9vg000f01s6enc7628f-QXGGGGGGGWCRORIGINAL,2023-03-14 00:00:00,NULL,7.400000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGWCRORIGINAL
clrhupp3p01un01s6cxk62gvg,2024-01-17 14:01:22.332,2024-01-17 14:01:22.332,clreup9vg000f01s6enc7628f-QPGGGGGGGW7QORIGINAL,2023-03-14 00:00:00,NULL,22.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QPGGGGGGGW7QORIGINAL
clrhupp3p01uo01s63dgcgkys,2024-01-17 14:01:22.458,2024-01-17 14:01:22.458,clreup9vg000f01s6enc7628f-QXGGGGGGGW6NORIGINAL,2023-03-13 00:00:00,NULL,2.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGGW6NORIGINAL
clrhupp3p01up01s6gjhf898k,2024-01-17 14:01:22.39,2024-01-17 14:01:22.39,clreup9vg000f01s6enc7628f-QXGGGGGGG9S9ORIGINAL,2023-03-09 00:00:00,NULL,8.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9S9ORIGINAL
clrhupp3p01uq01s686c1cwys,2024-01-17 14:01:21.983,2024-01-17 14:01:21.983,clreup9vg000f01s6enc7628f-QXGGGGGGG9JPORIGINAL,2023-03-06 00:00:00,NULL,0.570000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9JPORIGINAL
clrhupp3p01ur01s62sch51lf,2024-01-17 14:01:21.948,2024-01-17 14:01:21.948,clreup9vg000f01s6enc7628f-QXGGGGGGG9JKORIGINAL,2023-03-06 00:00:00,NULL,1.580000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9JKORIGINAL
clrhupp3p01us01s6a81lbjci,2024-01-17 14:01:22.057,2024-01-17 14:01:22.057,clreup9vg000f01s6enc7628f-QXGGGGGGG9JOORIGINAL,2023-03-06 00:00:00,NULL,0.380000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9JOORIGINAL
clrhupp3p01ut01s6g5rvdcxr,2024-01-17 14:01:22.608,2024-01-17 14:01:22.608,clreup9vg000f01s6enc7628f-QXGGGGGGG9J8ORIGINAL,2023-03-06 00:00:00,NULL,0.190000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9J8ORIGINAL
clrhupp3p01uu01s6awzx6vzg,2024-01-17 14:01:21.937,2024-01-17 14:01:21.937,clreup9vg000f01s6enc7628f-QXGGGGGGG95ZORIGINAL,2023-02-24 00:00:00,NULL,4.000000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG95ZORIGINAL
clrhupp3p01uv01s6e0sv7hq7,2024-01-17 14:01:22.394,2024-01-17 14:01:22.394,clreup9vg000f01s6enc7628f-QXGGGGGGG9PJORIGINAL,2023-02-24 00:00:00,NULL,67.260000000000010000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9PJORIGINAL
clrhupp3q01uw01s6d2p64ygu,2024-01-17 14:01:22.424,2024-01-17 14:01:22.424,clreup9vg000f01s6enc7628f-QXGGGGGGG9KYORIGINAL,2023-02-23 00:00:00,NULL,6.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG9KYORIGINAL
clrhupp3q01ux01s6gkcf9uvx,2024-01-17 14:01:21.872,2024-01-17 14:01:21.872,clreup9vg000f01s6enc7628f-QXGGGGGGG98TORIGINAL,2023-02-22 00:00:00,NULL,7.600000000000000000000000000000,AUD,DEBIT,false,C100,C100,clreup8oi0002o9vy74s8sno1,NULL,NULL,clreup9vg000f01s6enc7628f,NULL,true,NULL,NULL,C400,false,NULL,NULL,NULL,NULL,NULL,NULL,NULL,clreup9vg000f01s6enc7628f-QXGGGGGGG98TORIGINAL
